Concept Id,Name,Description,Synonyms,Answers,Set Members,Class,Datatype,Changed By,Creator
2434,"Bleeding requiring blood transfusion","","Bleeding requiring blood transfusion","","","Misc","N/A","Super User","Super User"
2435,"Uterine or Intra-abdominal injury","","Uterine or Intra-abdominal injury","","","Misc","N/A","Super User","Super User"
2436,"Surgical Abortion, Immediate complications","","Surgical Abortion, Immediate complications
Immediate complications","Bleeding requiring blood transfusion
Uterine or Intra-abdominal injury
Bleeding requiring >1 pint of IV fluid","","Misc","Coded","Super User","Super User"
2437,"Incomplete abortion requiring repeat procedure","","Incomplete abortion requiring repeat procedure","","","Misc","N/A","Super User","Super User"
2438,"Requiring laparotomy","","Requiring laparotomy","","","Misc","N/A","Super User","Super User"
2439,"Infection requiring hospitalization/IV antibiotics","","Infection requiring hospitalization/IV antibiotics","","","Misc","N/A","Super User","Super User"
2440,"Failed abortion","","Failed abortion","","","Misc","N/A","Super User","Super User"
2441,"Septic Abortion","","Septic Abortion","","","Misc","N/A","Super User","Super User"
2442,"Surgical Abortion, Late complications","","Late complications
Surgical Abortion, Late complications","Septic Abortion
Incomplete abortion requiring repeat procedure
Failed abortion
Requiring laparotomy
Infection requiring hospitalization/IV antibiotics","","Misc","Coded","Super User","Super User"
2443,"Medical Abortion complications","","Medical Abortion complications
Complications","Bleeding requiring >1 pint of IV fluid
Bleeding requiring blood transfusion
Infection requiring hospitalization/IV antibiotics","","Misc","Coded","Super User","Super User"
2444,"Not Complete","","Not Complete","","","Misc","N/A","Super User","Super User"
2445,"Medical Abortion status on visit","","Status on visit
Medical Abortion status on visit","Complete
Not Complete","","Misc","Coded","Super User","Super User"
2446,"Surgical Abortion","","Surgical Abortion","","","Misc","N/A","Super User","Super User"
2447,"PAC Cause, Spontaneous abortion","","Spontaneous abortion
PAC Cause, Spontaneous abortion","","","Misc","N/A","Super User","Super User"
2448,"PAC Cause","","Cause
PAC Cause","Safe Abortion, Medical Abortion
PAC Cause, Spontaneous abortion
Surgical Abortion","","Misc","Coded","Super User","Super User"
2449,"PAC Diagnosis","","Diagnosis
PAC Diagnosis","Uterine or Intra-abdominal injury
Bleeding requiring >1 pint of IV fluid
Incomplete abortion requiring repeat procedure
Infection requiring hospitalization/IV antibiotics
Bleeding requiring blood transfusion","","Misc","Coded","Super User","Super User"
2450,"Condoms","","Condoms","","","Misc","N/A","Super User","Super User"
2451,"Pills","","Pills","","","Misc","N/A","Super User","Super User"
2452,"Depo Provera","","Depo Provera","","","Misc","N/A","Super User","Super User"
2453,"Female sterilization","","Female sterilization","","","Misc","N/A","Super User","Super User"
2454,"Male sterilization","","Male sterilization","","","Misc","N/A","Super User","Super User"
2455,"Accepted Family Planning methods","","Accepted Family Planning methods","Implant
Male sterilization
Condoms
Depo Provera
Pills
Female sterilization
Intra Uterine Contraceptive Device","","Misc","Coded","Super User","Super User"
2456,"Safe Abortion, Service Provider Name","","Name
Safe Abortion, Service Provider Name","","","Misc","Text","Super User","Super User"
2457,"Safe Abortion, Listed Number","","Listed Number
Safe Abortion, Listed Number","","","Misc","Text","Super User","Super User"
2458,"Leaving Against Medical Advice","","Leaving Against Medical Advice","","","Misc","N/A","Super User","Super User"
2459,"Referred out","","Referred out","","","Misc","N/A","Super User","Super User"
2460,"Outcome of CAC/PAC","","Outcome of CAC/PAC","Death
Leaving Against Medical Advice
Referred out
Normal","","Misc","Coded","Super User","Super User"
2461,"Safe Abortion, Remarks","","Remarks
Safe Abortion, Remarks","","","Misc","Text","Super User","Super User"
2462,"PNC, First Visit","","1st visit
PNC, First Visit","","","Misc","Date","Super User","Super User"
2463,"PNC, Second Visit","","PNC, Second Visit
2nd visit","","","Misc","Date","Super User","Super User"
2464,"PNC, Third Visit","","PNC, Third Visit
3rd visit","","","Misc","Date","Super User","Super User"
2465,"PNC, Other Visit","","PNC, Other Visit
Other visit","","","Misc","Date","Super User","Super User"
2466,"PNC, Visit Time","<li>1st visit less than 24 hours</li>

	<li>2nd visit less than 3 days</li>

	<li>3rd visit less than 7 days</li>","PNC, Visit Time
Visit Time","PNC, First Visit
PNC, Other Visit
PNC, Second Visit
PNC, Third Visit","","Misc","Coded","Super User","Super User"
2467,"PNC, Treatment Suggestion During Postpartum","","PNC, Treatment Suggestion During Postpartum
Treatment suggestion during postpartum","","","Misc","Text","Super User","Super User"
2468,"PNC, Blood Transfusion Provided","","Blood transfusion provided
PNC, Blood Transfusion Provided","","","Misc","Boolean","Super User","Super User"
2469,"PNC, Blood Transfusion Quantity","","Blood transfusion quantity
PNC, Blood Transfusion Quantity","","","Misc","Numeric","Super User","Super User"
2470,"PNC, IFA Tablets Provided","","IFA Tablets Provided
PNC, IFA Tablets Provided","","","Misc","Numeric","Super User","Super User"
2471,"PNC, Vitamin A Capsules Provided","","Vitamin A Capsules Provided
PNC, Vitamin A Capsules Provided","","","Misc","Numeric","Super User","Super User"
2472,"PNC, Discharge Date","","Discharge date
PNC, Discharge Date","","","Misc","Datetime","Super User","Super User"
2473,"PNC, Length of Stay","","Length of stay
PNC, Length of Stay","","","Misc","Numeric","Super User","Super User"
2474,"Absconded","","Absconded","","","Misc","N/A","Super User","Super User"
2475,"PNC, Date of Maternal Death","","PNC, Date of Maternal Death
Date of maternal death","","","Misc","Datetime","Super User","Super User"
2476,"PNC, Cause of Maternal Death","","PNC, Cause of Maternal Death
Cause of maternal death","","","Misc","Text","Super User","Super User"
2477,"PNC, Date of Neonatal Death","","PNC, Date of Neonatal Death
Date of Neonatal death","","","Misc","Datetime","Super User","Super User"
2478,"PNC, Cause of Neonatal Death","","PNC, Cause of Neonatal Death
Cause of neonatal death","","","Misc","Text","Super User","Super User"
2479,"PNC, Remarks","","PNC, Remarks
Remarks","","","Misc","Text","Super User","Super User"
2480,"IUCD","","IUCD","","","Misc","N/A","Super User","Super User"
2481,"FP, Family Planning Method","","FP, Family Planning Method
Family Planning Method Provided","Condoms
IUCD
Pills
Depo
Implant","","Misc","Coded","Super User","Super User"
2482,"FP, Units provided","","Units Provided
FP, Units provided","","","Misc","Numeric","Super User","Super User"
2483,"Existing","","Existing","","","Misc","N/A","Super User","Super User"
2484,"FP, Users Type","","Users Type
FP, Users Type","Existing
New","","Misc","Coded","Super User","Super User"
2485,"FP, Discontinued/Removed","","FP, Discontinued/Removed
Family Planning Method Discontinued/Removed","Depo
Pills
IUCD
Implant","","Misc","Coded","Super User","Super User"
2486,"IUD","","IUD","","","Misc","N/A","Super User","Super User"
2487,"Post Delivery FP Checklist, Contraception Used in Past","","Post Delivery FP Checklist, Contraception Used in Past
Contraception used in past","Pills
None
Implant
Depo
Condoms
IUD","","Misc","Coded","Super User","Super User"
2488,"Husband gone","","Husband gone","","","Misc","N/A","Super User","Super User"
2489,"Experienced negative side effects","","Experienced negative side effects","","","Misc","N/A","Super User","Super User"
2490,"Wanted to get pregnant","","Wanted to get pregnant","","","Misc","N/A","Super User","Super User"
2491,"Worried about possible negative side effects","","Worried about possible negative side effects","","","Misc","N/A","Super User","Super User"
2492,"Post Delivery FP Checklist, Reason for Discontinue","","Post Delivery FP Checklist, Reason for Discontinue
Why did you discontinue use","Others
Wanted to get pregnant
Husband gone
Experienced negative side effects
Worried about possible negative side effects","","Misc","Coded","Super User","Super User"
2493,"Birth Spacing","","Birth Spacing","","","Misc","N/A","Super User","Super User"
2494,"Birth Limiting","","Birth Limiting","","","Misc","N/A","Super User","Super User"
2495,"Post Delivery FP Checklist, Interested in","Birth Spacing - ( 2 or more years between births)<br>
Birth Limiting – ( You are done with having children)<br>","Are you interested in
Post Delivery FP Checklist, Interested in","Birth Limiting
Birth Spacing","","Misc","Coded","Super User","Super User"
2496,"Mini-lap","","Mini-lap","","","Misc","N/A","Super User","Super User"
2497,"Vasectomy","","Vasectomy","","","Misc","N/A","Super User","Super User"
2498,"Tubectomy","","Tubectomy","","","Misc","N/A","Super User","Super User"
2499,"Combined Oral Contraceptive Pill","","COC
Combined Oral Contraceptive Pill","","","Misc","N/A","Super User","Super User"
2500,"Not Interested in FP at this time","","Not Interested in FP at this time","","","Misc","N/A","Super User","Super User"
2501,"Post Delivery FP Checklist, Patient Interested In","Depo (Rx 150mg IMx1): Administer at discharge. <br>
Patient may get irregular or decreased menses.<br>
Refill at HP in 3months.<br>
COC (combination progesterone and estrogen): Do NOT use while breastfeeding<br>","Post Delivery FP Checklist, Patient Interested In
Patient interested in","IUCD
Not Interested in FP at this time
Mini-lap
Combined Oral Contraceptive Pill
Implant
Depo
Tubectomy
Vasectomy","","Misc","Coded","Super User","Super User"
2502,"Nothing","","Nothing","","","Misc","N/A","Super User","Super User"
2503,"Post Delivery FP Checklist, FP Method Patient Went Home With","Condoms (dispense 40): these also protect against STIs<br>
Depo (Rx 150mg IMx1): Administer at discharge. <br>
Patient may get irregular or decreased menses<br>
COC (combination progesterone and estrogen): Do NOT use while breastfeeding<br>","Post Delivery FP Checklist, FP Method Patient Went Home With
FP method patient went home with","Condoms
Combined Oral Contraceptive Pill
Nothing
IUCD
Tubectomy
Depo
Implant","","Misc","Coded","Super User","Super User"
2504,"Post Delivery FP Checklist, Referred to Higher Center for FP","Encourage patient to use condoms, COC or Depo while they wait to get one of the below procedures done<br>
- IUCD: Works for 12 years and is available at private pharmacy clinic or Mangelsen<br>
- Implant: Works for 5 years, available at Mangelsen<br>
- Mini-lap: Permanent for women<br>
- Vasectomy: Permanent for men<br>","Patient referred to higher center for FP
Post Delivery FP Checklist, Referred to Higher Center for FP","Mini-lap
Vasectomy
IUCD
Implant","","Misc","Coded","Super User","Super User"
2505,"Medical abortion","","Medical abortion","","","Diagnosis","N/A","Super User","Super User"
2506,"Left Against Medical Advice","","Left Against Medical Advice","","","Misc","N/A","Super User","Super User"
2507,"Medical Abortion follow up","","Medical Abortion follow up
Medical Abortion","","Medical Abortion complications
Medical Abortion status on visit","Misc","N/A","Super User","Super User"
2508,"Safe Abortion, Post Abortion Care","","Safe Abortion, Post Abortion Care
Post Abortion Care","","PAC Cause
PAC Diagnosis","Misc","N/A","Super User","Super User"
2509,"Safe Abortion, Details of Service Provider","","Safe Abortion, Details of Service Provider","","Safe Abortion, Service Provider Name
Safe Abortion, Listed Number","Misc","N/A","Super User","Super User"
2510,"Safe Abortion","","Safe Abortion","","Number of living children
Accepted Family Planning methods
Safe Abortion, Details of Service Provider
Outcome of CAC/PAC
Safe Abortion, Remarks
Safe Abortion, Referred by
Weeks of current gestation by LMP method
Weeks of current gestation by examination
Abortion procedure
Pain management given
Surgical Abortion
Medical Abortion follow up
Safe Abortion, Post Abortion Care","Misc","N/A","Super User","Super User"
2511,"PNC, Maternal and Neonatal death","","PNC, Maternal and Neonatal death
Maternal and Neonatal Death","","PNC, Date of Maternal Death
PNC, Cause of Maternal Death
PNC, Date of Neonatal Death
PNC, Cause of Neonatal Death","Misc","N/A","Super User","Super User"
2512,"Family Planning Template","","Family Planning Template
Family Planning","","FP, Family Planning Method
FP, Units provided
FP, Users Type
FP, Discontinued/Removed","Misc","N/A","Super User","Super User"
2513,"Post Delivery Family Planning Checklist","","Post Delivery Family Planning Checklist","","Post Delivery FP Checklist, Contraception Used in Past
Post Delivery FP Checklist, Reason for Discontinue
Post Delivery FP Checklist, Interested in
Post Delivery FP Checklist, Patient Interested In
Post Delivery FP Checklist, FP Method Patient Went Home With
Post Delivery FP Checklist, Referred to Higher Center for FP","Misc","N/A","Super User","Super User"
2514,"PNC, Outcome","","Outcome
PNC, Outcome","","","Misc","N/A","Super User","Super User"
2515,"PNC","","PNC","","PNC, Visit Time
PNC, Maternal and Neonatal death
PNC, Remarks
PNC, Treatment Suggestion During Postpartum
PNC, Blood Transfusion Provided
PNC, Blood Transfusion Quantity
PNC, IFA Tablets Provided
PNC, Vitamin A Capsules Provided
PNC, Discharge Date
PNC, Length of Stay
PNC, Outcome","Misc","N/A","Super User","Super User"
2516,"Motherhood templates","","Motherhood templates","","Safe Abortion
PNC
Family Planning Template
Post Delivery Family Planning Checklist","Misc","N/A","Super User","Super User"
2517,"Chronic Kidney Disease, Last Visit Date","","Chronic Kidney Disease, Last Visit Date
Last Visit Date","","","Misc","Date","Super User","Super User"
2518,"Chronic Kidney Disease, Previous followup location","","Previous followup location
Chronic Kidney Disease, Previous followup location","","","Misc","Text","Super User","Super User"
2519,"Congestive Heart Failure - Intake - Diagnosis Details - Diagnosis Status - No Previous Diagnosis","","Patient S/P Surgical Resection
Congestive Heart Failure - Intake - Diagnosis Details - Diagnosis Status - No Previous Diagnosis","","","Misc","N/A","Super User","Super User"
2520,"Congestive Heart Failure - Intake - Diagnosis Details - Diagnosis Status - Confirmed Elsewhere","","Congestive Heart Failure - Intake - Diagnosis Details - Diagnosis Status - Confirmed Elsewhere
Confirmed Elsewhere","","","Misc","N/A","Super User","Super User"
2521,"Chronic Kidney Disease, Diagnosis Status","","Diagnosis Status
Chronic Kidney Disease, Diagnosis Status","Congestive Heart Failure - Intake - Diagnosis Details - Diagnosis Status - Confirmed Elsewhere
Congestive Heart Failure - Intake - Diagnosis Details - Diagnosis Status - No Previous Diagnosis","","Misc","Coded","Super User","Super User"
2522,"Chronic Kidney Disease, Date Confirmed","","Chronic Kidney Disease, Date Confirmed
Date Confirmed","","","Misc","Date","Super User","Super User"
2523,"Chronic Kidney Disease, Diagnosis Location","","Chronic Kidney Disease, Diagnosis Location
Diagnosis Location","","","Misc","Text","Super User","Super User"
